Provincia,Distrito,Posto,Localidade,Povoado,CodigoEscola,NomeEscola,TemAgua,FonteAgua,QualidadeAgua,TemEnergia ,TipoEnergia,TemLatrina,TotalLatrina,EstadoLatrina,TemUrino,TotalUrino,UrinoFuncional,EstadoUrino,TemCasaBanho,TotalCB,CBFunci,Longitude,Latitude
Zambézia,Milange,Milange sede,Chitambo , Gudugue,102549,Escola Primária Completa de Gudugue,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.94361111,-16.91869444
Zambézia,Milange,Milange sede,Chitambo , Mutangasse,103175,Escola Primária Completa de Mutangasse,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.96180556,-16.88722222
Zambézia,Milange,Milange sede,Chitambo , Namagaua II,103483,Escola Primária Completa de Namagaua II,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.95252778,-16.95088889
Zambézia,Milange,Milange sede,Chitambo , Comatxa,103484,Escola Primária Completa de Comatxa,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.91675,-16.93902778
Zambézia,Milange,Milange sede,Chitambo , Calamba ,103485,Escola Primária Completa de Calamba ,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.94341667,-16.90038889
Zambézia,Milange,Milange sede,Chitambo , Lichinga,100969,Escola Primária Completa de Lichinga,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.99191667,-16.18122222
Zambézia,Milange,Milange sede,Chitambo , Mario,103015,Escola Primária Completa de Mario,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,36.09175,-16.21144444
Zambézia,Milange,Milange sede,Chitambo , Nalusso,102333,Escola Primária Completa de Nalusso,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,36.17366667,-16.22525
Zambézia,Milange,Milange sede,Chitambo,Nivalama,103452,Escola Primária de Nivalama,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,36.12044444,-16.25136111
Zambézia,Milange,Mongue Sede,Sabelua , Congonhoua,102140,Escola Primária Completa de Congonhoua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.75986111,-16.54708333
Zambézia,Milange,Mongue Sede,Sabelua , Nanhende,101064,Escola Primária Completa de Nanhende,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.87822222,-16.56705556
Zambézia,Milange,Mongue Sede,Sabelua ,Mongola,100924,Escola Primária Completa de Mongola,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.74791667,-16.57861111
Zambézia,Milange,Majaua,Dachudua , Solija,101081,Escola Primária Completa de Solija,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.49458333,-16.18422222
Zambézia,Milange,Majaua,Dachudua , N'leba,101033,Escola Primária Completa de N'leba,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.44655556,-16.13447222
Zambézia,Milange,Majaua,Dachudua , Iavi Iavi,100987,EPC de Iavi Iavi,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.4865,-16.19902778
Zambézia,Milange,Mongue,Mongue , Cassumba,103240,Escola Primária Completa de Cassumba,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.41216667,-16.37658333
Zambézia,Milange,Mongue,Mongue ,Massengele,102908,Escola Primária Completade Massengele,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.40969444,-16.35861111
Zambézia,Milange,Mongue,Mongue ,Dodoma,103682,Escola Primária Completa Dodoma,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,35.38469444,-16.37652778
Zambézia,Milange,Milange sede,Vulalo , Fumba,101059,Escola Primária Completa de Fumba,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.55291667,-16.30430556
Zambézia,Milange,Mongue Sede,Mongue , Macumbe,102903,Escola Primária Completa de Macumbe,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.52972222,-16.26930556
Zambézia,Milange,Mongue Sede,Mongue , Balanda,103456,Escola Primária Completa Balanda,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Sim,2,Sim,35.53277778,-16.31313889
Zambézia,Milange,Mongue Sede,Mongue , Mutariga,101100,Escola Primária Completa de Mutariga,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.53397222,-16.35086111
Zambézia,Milange,Milange sede,Tengua , Nampinga,101019,Escola Primária Completa de Nampinga,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.78325,-16.27019444
Zambézia,Milange,Milange sede,Tengua , Mbaua,102894,Escola Primária Completa de Mbaua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.77425,-16.30983333
Zambézia,Milange,Milange sede,Tengua ,Mbeleco ,103561,Escola Primária Completa de Mbeleco ,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,1,Razoável,Não,0,Não,Nenhum,Sim,1,Sim,35.75002778,-16.30411111
Zambézia,Morrumbala,Megaza,Megaza,Ngulengule,102942,Escola Primária Completa de Ngulengule,Sim,Furo com bomba,Potável,Não,sim,Sim,6,Razoável,Sim,4,Sim,Razoável,Sim,2,Sim,35.31463889,-17.0785
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Inriba,101582,Escola Primária Completa de Cacatiua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Mau,Não,0,Nenhuma,36.96991667,-15.98305556
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Túmbua,101583,Escola Primária Completa de 1º de Maio - Ualasse,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,5,Sim,Mau,Não,0,Nenhuma,36.89027778,-15.94272222
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Túmbua,101584,Escola Primária Completa da Sede Namarroi,Sim,Furo com bomba,Potável,Sim,Rede Pública,Sim,4,Razoável,Sim,4,Sim,Razoável,Sim,2,Sim,36.86419444,
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Mepuita,101585,Escola Primária Completa de Namurauane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.84258333,-15.93377778
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Mepuita,101586,Escola Primária Completa de Munhodolo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.81075,-15.96422222
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Mepuita,101587,Escola Primária Completa de IV Congresso - Ecaia,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.86452778,-16.01316667
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Cacatiua,101589,Escola Primária Completa de Nicueia,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.92658333,-15.91325
Zambézia,Namarroi,Regone,Regone,Maquiringa,101590,Escola Primária Completa de Phuli,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.84305556,-15.60841667
Zambézia,Namarroi,Regone,Regone,Maquiringa,101591,Escola Primária de Camba I,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.89855556,-15.66475
Zambézia,Namarroi,Regone,Regone,Namarua,101592,Escola Primária Completa de Nassecuane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.68002778,-15.79380556
Zambézia,Namarroi,Namarroi Sede,Muemue,Guelele,101593,Escola Primária de Nauirimo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,5,Razoável,Sim,5,Sim,Razoável,Não,0,Nenhuma,37.10111111,-16.03775
Zambézia,Namarroi,Regone,Regone,Muconha,101594,Escola Primária de Mucutxi,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.89669444,-15.79002778
Zambézia,Namarroi,Regone,Mutatala,Muconha,101595,Escola Primária Completa de Mutatala,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,5,Razoável,Sim,5,Sim,Razoável,Não,0,Nenhuma,36.99677778,-15.91386111
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Mepuita,101600,Escola Primária de Insurupe,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.86158333,-15.97877778
Zambézia,Namarroi,Namarroi Sede,Lipali,Mutaliua,101601,Escola Primária  Completa de Nantucua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.89591667,-16.05736111
Zambézia,Namarroi,Namarroi Sede,Lipali,Uede,101602,Escola Primária Completa  de Muassapo,Sim,Cisterna,Potável,Não,sim,Sim,6,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,36.94280556,-16.11488889
Zambézia,Namarroi,Regone,Regone,Namarua,101603,Escola Primária Completa de Muhapua,Sim,Cisterna,Potável,Não,sim,Sim,6,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,36.63538889,-15.67922222
Zambézia,Namarroi,Namarroi Sede,Mudine,Inlugo,101604,Escola Primária  Completa de Insaquela,Sim,Cisterna,Potável,Não,sim,Sim,3,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.01666944,-16.14528056
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Túmbua,101605,Escola Primária do Centro Educacional,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.87244444,-15.96958333
Zambézia,Namarroi,Namarroi Sede,Muemue,Guelele,101608,Escola Primária Completa de Muhunha,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.09855556,-16.08413889
Zambézia,Namarroi,Namarroi Sede,Muemue,Guelele,101609,Escola Primária Completa de Guelele,Sim,Cisterna,Potável,Não,sim,Sim,4,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.09683333,-16.05786111
Zambézia,Namarroi,Namarroi Sede,Muemue,Mutepua,101647,Escola Primária Completa 3 de Fevereiro ,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,3,Sim,Mau,Não,0,Nenhuma,37.02005556,-16.05577778
Zambézia,Namarroi,Namarroi Sede,Lipali,Mutaliua,101613,Escola Primária Completa de Mucuna-Mutaliua,Sim,Cisterna,Potável,Sim,Painel Solar,Sim,6,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,36.90577778,-16.01975
Zambézia,Namarroi,Namarroi Sede,Lipali,Uede,101614,Escola Primária Completa de Muhua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Mau,Não,0,Nenhuma,36.9625,-16.04761111
Zambézia,Namarroi,Namarroi Sede,Lipali,Uede,101615,Escola Primária Completa de Nicuie,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Mau,Não,0,Nenhuma,36.99347222,-16.04338889
Zambézia,Namarroi,Namarroi Sede,Lipali,Mussano,101616,Escola Primária Completa de Namaria - Lipali,Não,Nenhuma Fonte,Nenhuma,Sim,Painel Solar,Sim,2,Razoável,Sim,2,Sim,Mau,Não,0,Nenhuma,36.90363889,-16.09927778
Zambézia,Namarroi,Namarroi Sede,Marea,Sagura,101617,Escola Primária Completa de Macosso Pequeno,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,6,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,37.06230556,-15.98611111
Zambézia,Namarroi,Namarroi Sede,Marea,Sagura,101618,Escola Primária Completa de Sagura,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.08138889,-15.96788889
Zambézia,Namarroi,Regone,Regone,Namarua,101619,Escola Primária Completa de Mussisse,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.79644444,-15.84136111
Zambézia,Namarroi,Namarroi Sede,Lipali,Uede,103147,Escola Primária  de Herema Grande 2º,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.92963889,-16.00161111
Zambézia,Namarroi,Namarroi Sede,Marea,Sagura,101621,Escola Primária Completa de Herema Grande,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,6,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,37.10025,-16.00675
Zambézia,Namarroi,Namarroi Sede,Lipali,Mutaliua,101624,Escola Primária Completa de Napalame,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.82555556,-16.05433333
Zambézia,Namarroi,Namarroi Sede,Mudine,Inlugo,101606,Escola Primária Completa de Inlugo,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.01947222,-16.00188889
Zambézia,Namarroi,Namarroi Sede,Marea,Inriba,101627,Escola Primária Completa de Malua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.04597222,-16.01022222
Zambézia,Namarroi,Namarroi Sede,Marea,Inriba,101628,Escola Primária Completa de Murimavenha,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.02166667,-15.96269444
Zambézia,Namarroi,Namarroi Sede,Marea,Tomodo,101629,Escola Primária Completa de Lava,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.10777778,-15.92591667
Zambézia,Namarroi,Namarroi Sede,Lipali,Uede,101630,Escola Primária Completa de Muahia,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.97838889,-16.12416667
Zambézia,Namarroi,Namarroi Sede,Muemue,Guelele,101631,Escola Primária Completa de Madia ,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.04858333,-16.042
Zambézia,Namarroi,Namarroi Sede,Muemue,Mutepua,101632,Escola Primária Completa Mutepua,Não,Nenhuma Fonte,Nenhuma,Sim,Painel Solar,Sim,2,Mau,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.01447222,-16.07797222
Zambézia,Namarroi,Regone,Regone,Maquiringa,101633,Escola Primária de Malalo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.88036111,-15.72747222
Zambézia,Namarroi,Regone,Regone,Maquiringa,101634,Escola Primária Completa de Maquiringa,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.8345,-15.66194444
Zambézia,Namarroi,Regone,Mutatala,Muconha,101635,Escola Primária Completa de Muaquiua,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.85436111,-15.83027778
Zambézia,Namarroi,Regone,Regone,Mutuela,101636,Escola Primária Completa de Mutuela,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.63325,-15.87597222
Zambézia,Namarroi,Regone,Regone,Namarua,101637,Escola Primária Completa  de Rumala,Sim,Cisterna,Potável,Não,sim,Sim,6,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,36.731,-15.63194444
Zambézia,Namarroi,Regone,Mutatala,Muconha,101638,Escola Primária Completa de Muhelo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.98033333,-15.85580556
Zambézia,Namarroi,Regone,Mutatala,Muconha,101639,Escola Primária Completa de Sicote,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.02255556,-15.87391667
Zambézia,Namarroi,Namarroi Sede,Lipali,Uede,101640,Escola Primária Completa de Uêde,Sim,Furo com bomba,Potável,Não,sim,Sim,3,Razoável,Não,0,Não,Nenhum,Não,0,Nenhuma,36.95902778,-16.08975
Zambézia,Namarroi,Regone,Regone,Namarua,101641,Escola Primária Completa de Regone,Sim,Furo com bomba,Potável,Sim,Painel Solar,Sim,2,Razoável,Sim,5,Sim,Razoável,Não,0,Nenhuma,36.78894444,-15.748
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Tumbua,101642,Escola Primária Completa de Macosso Grande,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.95791667,-15.92975
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Tumbua,101643,Escola Primária Completa de Maholo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.92733333,-15.95638889
Zambézia,Namarroi,Namarroi Sede,Mudine,Niaga,101644,Escola Primária Completa do Povo Unido Niaga,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Bom,Sim,3,Sim,Razoável,Não,0,Nenhuma,37.09458333,-16.20844444
Zambézia,Namarroi,Namarroi Sede,Marea,Tomodo,101645,Escola Primária Completa de Tomodo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.07538889,-15.92247222
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Cacatiua,101646,Escola Primária Completa de Inlia,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.97872222,-15.94988889
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Tumbua,101650,Escola Primária de Filipe Samuel Magaia,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.89797222,-15.96988889
Zambézia,Namarroi,Namarroi Sede,Lipali,Uede,101651,Escola Primária Completa de Indalaue,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.93344444,-16.06575
Zambézia,Namarroi,Namarroi Sede,Lipali,Mussano,101652,Escola Primária Completa de Mussano,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.87086111,-16.11127778
Zambézia,Namarroi,Namarroi Sede,Lipali,Mutaliua,101653,Escola Primária Completa de Mutaliua -Namitalane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.93986111,-16.02175
Zambézia,Namarroi,Regone,Regone,Namarua,101654,Escola Primária Completa de Muraona,Sim,Furo com bomba,Potável,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.71308333,-15.7095
Zambézia,Namarroi,Regone,Mutatala,Tomodo,101655,Escola Primária Completa de Napade,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.03711111,-15.91575
Zambézia,Namarroi,Namarroi Sede,Mudine,Inlugo,101656,Escola Primária Completa de Nampopane,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,37.01247222,-16.11294444
Zambézia,Namarroi,Namarroi Sede,Mudine,Inlugo,101657,Escola Primária de Nacarapa,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Sim,3,Sim,Razoável,Não,0,Nenhuma,37.09408333,-16.12952778
Zambézia,Namarroi,Regone,Regone,Namarua,101658,Escola Primária Completa de Napata,Sim,Furo com bomba,Potável,Não,sim,Sim,2,Razoável,Não,0,Não,Nenhum,Não,0,Nenhuma,36.83436111,-15.86461111
Zambézia,Namarroi,desconhecido ,Nemone,Mutuela,102071,Escola Primária Completa de Garganta,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.53286111,-15.88880556
Zambézia,Namarroi,desconhecido ,Nemone,Mutuela,102072,Escola Primária Completa de Insaiha,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.66788889,-15.95677778
Zambézia,Namarroi,Namarroi Sede,Muemue,Guelele,102073,Escola Primária  de Mussoco,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,37.07741667,-16.04969444
Zambézia,Namarroi,Regone,Regone,Maquiringa,102075,Escola Primária  de Veriha,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.72905556,-15.77616667
Zambézia,Namarroi,Regone,Mutatala,Muconha,102303,Escola Primaria Completa de Murupa,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.89130556,-15.85552778
Zambézia,Namarroi,Namarroi Sede,Lipali,Uede,102331,Escola Primaria Completa de Napetxe,Sim,Cisterna,Potável,Sim,Painel Solar,Sim,6,Bom,Não,0,Não,Nenhum,Não,0,Nenhuma,36.97863889,-16.09563889
Zambézia,Namarroi,Namarroi Sede,Mudine,Niaga,102332,Escola Primaria de Natebo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Não,0,Não,Nenhum,Não,0,Nenhuma,37.10880556,-16.18552778
Zambézia,Namarroi,Regone,Regone,Namarua,102439,Escola Primaria Completa de Essaro,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.77047222,-15.6685
Zambézia,Namarroi,Namarroi Sede,Lipali,Mussano,102649,Escola Primária de  Naura,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.8765,-16.08988889
Zambézia,Namarroi,Namarroi Sede,Marea,Cacatiua,102650,Escola Primária Completa de  Invenha,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.98333333,-16.00261111
Zambézia,Namarroi,Namarroi Sede,Marea,Inriba,102651,Escola Primária de Rubala,Não,Nenhuma Fonte,Nenhuma,Não,sim,Não,0,Nenhum,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.03919444,-15.97638889
Zambézia,Namarroi,Regone,Regone,Mutuela,102653,Escola Primaria Completa de  Mucobo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.7325,-15.86830556
Zambézia,Namarroi,Regone,Regone,Namarua,102657,Escola Primária Completa de  Mulemeyeke,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,5,Razoável,Sim,5,Sim,Razoável,Não,0,Nenhuma,36.60383333,-15.64566667
Zambézia,Namarroi,Regone,Regone,Namarua,102658,Escola Primária de  Cuiripe,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,6,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.73061111,-15.63152778
Zambézia,Namarroi,Namarroi Sede,Mudine,Inlugo,102659,Escola Primária  Completa de Muhaniua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.02019444,-16.16958333
Zambézia,Namarroi,Regone,Mutatala,Muconha,102661,Escola Primária de Muala,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.96344444,-15.85383333
Zambézia,Namarroi,Regone,Mutatala,Muconha,102662,Escola Primária Completa de Namua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,3,Razoável,Sim,3,Sim,Razoável,Não,0,Nenhuma,36.94227778,-15.86047222
Zambézia,Namarroi,Namarroi Sede,Mudine,Niaga,102663,Escola Primária Completa de Mucommua,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,37.05644444,-16.20041667
Zambézia,Namarroi,Namarroi Sede,Sede Wetxe,Mepuita,102664,Escola Primária Completa de Miravone,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,6,Sim,Razoável,Não,0,Nenhuma,36.71138889,-15.70947222
Zambézia,Namarroi,Regone,Regone,Namarua,102868,Escola Primaria Completa de Muripa,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,4,Sim,Razoável,Não,0,Nenhuma,36.61538889,-15.57452778
Zambézia,Namarroi,Regone,Regone,Namarua,102939,Escola Primaria de Ecole,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,4,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.74594444,-15.59111111
Zambézia,Namarroi,Regone,Nemone,Mutuela,103103,Escola Primária de Nanlugo,Não,Nenhuma Fonte,Nenhuma,Não,sim,Sim,2,Razoável,Sim,2,Sim,Razoável,Não,0,Nenhuma,36.70172222,-15.86130556
